,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.5361499786376953,0.5754066705703735,-1.453560709953308,0.9998160004615784,0.5704932808876038,0.4718529284000397,-1.3927136659622192,0.9997264742851257,0.5971631407737732,0.46813610196113586,-1.3926928043365479,0.9997194409370422,0.6223097443580627,0.466119647026062,-1.393263578414917,0.9997349381446838,0.48861563205718994,0.47755885124206543,-1.3585216999053955,0.9996846914291382,0.4552597403526306,0.4799715280532837,-1.3571289777755737,0.9996435642242432,0.4286744296550751,0.48206090927124023,-1.3574035167694092,0.999639630317688,0.67044597864151,0.49322235584259033,-0.8278437256813049,0.9997431635856628,0.38597190380096436,0.5194694995880127,-0.6419852375984192,0.9996528625488281,0.5828502774238586,0.656002402305603,-1.2390162944793701,0.9998916387557983,0.48404064774513245,0.6718218326568604,-1.185516119003296,0.9998501539230347,0.8808908462524414,0.92857825756073,-0.5957252383232117,0.9983460903167725,0.26445937156677246,1.0039584636688232,-0.29265090823173523,0.9988293051719666,1.0823214054107666,1.441524624824524,-0.8740469217300415,0.20053410530090332,0.1902436912059784,1.5405409336090088,-0.5650392174720764,0.10916393250226974,1.0697487592697144,1.8945385217666626,-1.564911961555481,0.08637450635433197,0.23141592741012573,1.942812442779541,-1.8342989683151245,0.08951868861913681,1.1120620965957642,2.054036855697632,-1.7866346836090088,0.12869533896446228,0.19510668516159058,2.1049304008483887,-2.0899477005004883,0.14618945121765137,1.0415802001953125,2.04996919631958,-1.8612332344055176,0.19847817718982697,0.2639249265193939,2.0658233165740967,-2.208552598953247,0.2159087359905243,1.0108411312103271,2.000157117843628,-1.6267318725585938,0.1954251229763031,0.2933183014392853,2.00872540473938,-1.927545428276062,0.22039894759655,0.8305897116661072,2.005859375,-0.17732760310173035,0.000853777106385678,0.4051581621170044,2.0428497791290283,0.18493947386741638,0.000904448505025357,0.8688583374023438,2.9422607421875,0.05144454538822174,0.0001409549731761217,0.45645517110824585,2.9631261825561523,0.5848138332366943,6.18810227024369e-05,0.900360643863678,3.77234148979187,1.1058109998703003,5.401917587732896e-05,0.5101922154426575,3.79288911819458,1.6291579008102417,2.9128932510502636e-06,0.9171541929244995,3.890678882598877,1.1591887474060059,4.6333723730640486e-05,0.5129501819610596,3.915539264678955,1.7090147733688354,1.2682724445767235e-05,0.8434180021286011,4.041018486022949,0.194252148270607,3.103501512669027e-05,0.5761573314666748,4.050642013549805,0.6703709363937378,2.242384471173864e-05
1,0.5356497168540955,0.5800840854644775,-1.4124016761779785,0.9998249411582947,0.5712243318557739,0.4758761525154114,-1.338921070098877,0.999735414981842,0.5982328653335571,0.4719105064868927,-1.3391554355621338,0.9997307658195496,0.6223103404045105,0.46993187069892883,-1.3395689725875854,0.9997416734695435,0.4880446791648865,0.4822452664375305,-1.3217542171478271,0.9996964931488037,0.45515620708465576,0.48424476385116577,-1.320439100265503,0.9996612071990967,0.4289478063583374,0.4861503541469574,-1.3208823204040527,0.9996557831764221,0.6668843626976013,0.49321144819259644,-0.7525835633277893,0.9997496008872986,0.39158785343170166,0.5194419026374817,-0.6356030106544495,0.9996719360351562,0.5840290188789368,0.6611138582229614,-1.189688801765442,0.9998940825462341,0.48411354422569275,0.6777307391166687,-1.1571483612060547,0.9998555779457092,0.8802400231361389,0.9304948449134827,-0.4456392526626587,0.9983046054840088,0.26221272349357605,0.9986742734909058,-0.3081878125667572,0.9988449215888977,1.0500324964523315,1.4390058517456055,-0.7263872623443604,0.18876509368419647,0.1895102560520172,1.5400373935699463,-0.4163326323032379,0.11542417109012604,1.0376505851745605,1.8802776336669922,-1.5613090991973877,0.08158757537603378,0.22038783133029938,1.9659074544906616,-1.380460262298584,0.09146351367235184,1.0754748582839966,2.039058208465576,-1.7828800678253174,0.12270641326904297,0.18116742372512817,2.132633686065674,-1.609673261642456,0.14708176255226135,1.0083459615707397,2.031696319580078,-1.8612538576126099,0.19029657542705536,0.24952058494091034,2.1098389625549316,-1.742570161819458,0.21888205409049988,0.9800733923912048,1.9777284860610962,-1.6267015933990479,0.18680013716220856,0.27932795882225037,2.046396017074585,-1.470015287399292,0.22134694457054138,0.8084172606468201,2.0058581829071045,-0.15370327234268188,0.0008055281359702349,0.3901919424533844,2.0408780574798584,0.16120712459087372,0.000855746038723737,0.8438488245010376,2.9260079860687256,-0.1155342236161232,0.00015235654427669942,0.4527488350868225,2.951272964477539,0.3197017312049866,6.664382090093568e-05,0.8708880543708801,3.7380290031433105,0.7486249804496765,5.996560139465146e-05,0.5005652904510498,3.761793613433838,1.0392833948135376,3.1999270504456945e-06,0.8875184655189514,3.8637349605560303,0.7823217511177063,5.1583294407464564e-05,0.5020102262496948,3.890526056289673,1.0838459730148315,1.393728507537162e-05,0.8086977005004883,3.9921133518218994,-0.1521138846874237,3.429064236115664e-05,0.5606679320335388,4.00581169128418,0.09422172605991364,2.596762169559952e-05
2,0.5353198647499084,0.5816027522087097,-1.4275097846984863,0.9998359084129333,0.5716233849525452,0.4776308834552765,-1.3443071842193604,0.9997490048408508,0.5987517237663269,0.4737422466278076,-1.3447219133377075,0.9997448325157166,0.6222435235977173,0.4720047414302826,-1.344943642616272,0.9997531771659851,0.4878605902194977,0.4844054877758026,-1.3395613431930542,0.9997130632400513,0.4551543891429901,0.48643815517425537,-1.3382397890090942,0.9996813535690308,0.4292584955692291,0.4885568916797638,-1.3387296199798584,0.9996758103370667,0.6638903021812439,0.49322548508644104,-0.7645680904388428,0.9997600317001343,0.3941475749015808,0.5194587111473083,-0.6558338403701782,0.9996938109397888,0.5849373936653137,0.6639050245285034,-1.1930075883865356,0.9998996257781982,0.4841352701187134,0.681269109249115,-1.1739469766616821,0.9998642206192017,0.8791922926902771,0.9304940700531006,-0.4635067582130432,0.9983232021331787,0.25951656699180603,0.9972740411758423,-0.34452274441719055,0.9988757371902466,1.0427508354187012,1.4280287027359009,-0.7522917985916138,0.18042726814746857,0.18959425389766693,1.540050745010376,-0.4298907518386841,0.12258338928222656,1.035679817199707,1.8705586194992065,-1.6175286769866943,0.07852239161729813,0.21957971155643463,1.9798675775527954,-1.4160999059677124,0.09646040946245193,1.0742324590682983,2.029463768005371,-1.852022409439087,0.11941668391227722,0.18032066524028778,2.148993492126465,-1.6531977653503418,0.1524544060230255,1.0082306861877441,2.022930383682251,-1.9389079809188843,0.1861795037984848,0.24867437779903412,2.1267967224121094,-1.7897284030914307,0.2271740436553955,0.9794216156005859,1.9698594808578491,-1.692105770111084,0.18228250741958618,0.27863427996635437,2.0631189346313477,-1.5076218843460083,0.22842232882976532,0.8082390427589417,2.004528284072876,-0.15218426287174225,0.0007565004052594304,0.39018192887306213,2.040097951889038,0.1596868336200714,0.0008078296668827534,0.8441925644874573,2.9159064292907715,-0.01793847605586052,0.00015248740965034813,0.4539179503917694,2.9446587562561035,0.40982282161712646,6.671507435385138e-05,0.8723214864730835,3.7108795642852783,0.9700571894645691,6.126658990979195e-05,0.5015393495559692,3.737541437149048,1.31764817237854,3.2734108117438154e-06,0.8889841437339783,3.834359645843506,1.0125473737716675,5.2240240620449185e-05,0.5029667615890503,3.8633766174316406,1.384183645248413,1.429660915164277e-05,0.8114011287689209,3.964787006378174,0.08929560333490372,3.4592707379488274e-05,0.5620405077934265,3.982217788696289,0.36602872610092163,2.745306301221717e-05
3,0.5353264212608337,0.5816113948822021,-1.427767276763916,0.9998487234115601,0.5724707841873169,0.47781550884246826,-1.3463133573532104,0.9997662901878357,0.5995888113975525,0.474045991897583,-1.346601128578186,0.9997632503509521,0.6222527027130127,0.47239798307418823,-1.3468574285507202,0.9997691512107849,0.48785945773124695,0.4847377836704254,-1.3398765325546265,0.9997335076332092,0.45524463057518005,0.48683324456214905,-1.338558554649353,0.9997057914733887,0.4295886158943176,0.48919960856437683,-1.3390291929244995,0.9996997714042664,0.6630708575248718,0.49307781457901,-0.7486044764518738,0.999775767326355,0.3946875035762787,0.5197740793228149,-0.6600638031959534,0.9997185468673706,0.5865268111228943,0.664622962474823,-1.1948730945587158,0.9999063014984131,0.48451516032218933,0.6825969219207764,-1.174262285232544,0.9998738765716553,0.8787190914154053,0.9307594895362854,-0.40767934918403625,0.9983834028244019,0.2561391294002533,0.9946199059486389,-0.3680788278579712,0.9989343285560608,1.0411505699157715,1.4257851839065552,-0.6131055951118469,0.17318180203437805,0.1858481764793396,1.5371230840682983,-0.40786314010620117,0.13276870548725128,1.0298514366149902,1.8685946464538574,-1.4340063333511353,0.07584753632545471,0.2149098962545395,1.9782919883728027,-1.3131994009017944,0.10224166512489319,1.0671064853668213,2.0286598205566406,-1.644502878189087,0.116398885846138,0.17518407106399536,2.1471447944641113,-1.5356488227844238,0.1589081883430481,1.0010097026824951,2.0216360092163086,-1.7343697547912598,0.18242739140987396,0.2445707470178604,2.1248345375061035,-1.6665356159210205,0.23686698079109192,0.9732615351676941,1.9670145511627197,-1.5086373090744019,0.17802411317825317,0.27381202578544617,2.060764789581299,-1.3995907306671143,0.23649272322654724,0.8052217960357666,2.004577875137329,-0.13840553164482117,0.0007119939546100795,0.38434749841690063,2.039956569671631,0.14612914621829987,0.0007628258317708969,0.8380234241485596,2.9131782054901123,-0.046274758875370026,0.00015339863603003323,0.4511019289493561,2.943270444869995,0.393536776304245,6.70181616442278e-05,0.8645068407058716,3.709630250930786,0.8968555927276611,6.272898463066667e-05,0.49774011969566345,3.7350378036499023,1.2596840858459473,3.3184785479534185e-06,0.8804912567138672,3.8351802825927734,0.9362277388572693,5.335177047527395e-05,0.49899378418922424,3.8622820377349854,1.3202764987945557,1.4513069800159428e-05,0.8051138520240784,3.9611895084381104,-0.005549320485442877,3.6036071833223104e-05,0.5601949691772461,3.979077100753784,0.3132566213607788,2.890912764996756e-05
4,0.5375438332557678,0.5805898308753967,-1.4395408630371094,0.9998599290847778,0.57500159740448,0.47669729590415955,-1.3487716913223267,0.9997814893722534,0.600943922996521,0.47322988510131836,-1.3491572141647339,0.999779462814331,0.6224313974380493,0.47149014472961426,-1.3493061065673828,0.999783456325531,0.4893660545349121,0.48416057229042053,-1.3513981103897095,0.9997512698173523,0.45762187242507935,0.48635029792785645,-1.3500549793243408,0.9997268915176392,0.43138280510902405,0.4890280067920685,-1.3505069017410278,0.9997205138206482,0.6625536680221558,0.4906957447528839,-0.7505090832710266,0.9997894167900085,0.396549791097641,0.5196477770805359,-0.6727332472801208,0.9997401833534241,0.590040922164917,0.6642671227455139,-1.1976429224014282,0.9999122619628906,0.48795387148857117,0.6825785040855408,-1.1875598430633545,0.9998823404312134,0.8790123462677002,0.9308172464370728,-0.402890682220459,0.9984500408172607,0.25413256883621216,0.994374692440033,-0.3758336305618286,0.9989805221557617,1.0407298803329468,1.4209297895431519,-0.5783364772796631,0.16601939499378204,0.18416348099708557,1.5344229936599731,-0.3420676290988922,0.14522548019886017,1.0302144289016724,1.872085690498352,-1.3978201150894165,0.07311930507421494,0.21401676535606384,1.9781244993209839,-1.1810414791107178,0.1077827736735344,1.0682562589645386,2.026632070541382,-1.6133148670196533,0.11326456069946289,0.17484933137893677,2.1467268466949463,-1.398583173751831,0.1640118509531021,1.0022804737091064,2.0189857482910156,-1.70890474319458,0.17856048047542572,0.24390468001365662,2.125521183013916,-1.538564920425415,0.24506548047065735,0.9744545221328735,1.963285207748413,-1.4752562046051025,0.17354607582092285,0.2725963294506073,2.0608677864074707,-1.2698438167572021,0.24328795075416565,0.8061162233352661,2.004396677017212,-0.13609890639781952,0.0006671474548056722,0.3849637806415558,2.0398356914520264,0.14390069246292114,0.0007159123197197914,0.8389149308204651,2.9091579914093018,-0.06549397110939026,0.00015264989633578807,0.4522082209587097,2.94018292427063,0.36590638756752014,6.660321378149092e-05,0.8652693033218384,3.70355224609375,0.8927509188652039,6.363269494613633e-05,0.49822601675987244,3.7263948917388916,1.2188488245010376,3.308166242277366e-06,0.8812271952629089,3.830024242401123,0.9334743022918701,5.386511838878505e-05,0.4993475377559662,3.8537838459014893,1.2780977487564087,1.4582095900550485e-05,0.8065888285636902,3.950246810913086,-0.02081163600087166,3.685261253849603e-05,0.5610002875328064,3.96694278717041,0.26617535948753357,2.9936276405351236e-05
5,0.5374706387519836,0.5806977152824402,-1.457964539527893,0.9998652935028076,0.5753572583198547,0.47695672512054443,-1.3676587343215942,0.9997866153717041,0.6013825535774231,0.4736614525318146,-1.3681354522705078,0.9997866153717041,0.6224548816680908,0.47204872965812683,-1.3683552742004395,0.9997870326042175,0.48929035663604736,0.48418885469436646,-1.3685015439987183,0.999757707118988,0.45759400725364685,0.48631808161735535,-1.3672159910202026,0.9997376799583435,0.4314025640487671,0.488905668258667,-1.3676942586898804,0.9997300505638123,0.6623247861862183,0.4906909167766571,-0.7531903386116028,0.9997916221618652,0.3965674042701721,0.518645167350769,-0.6876674294471741,0.9997522830963135,0.590194582939148,0.66444331407547,-1.2144970893859863,0.9999131560325623,0.4878421723842621,0.6826171278953552,-1.2040210962295532,0.9998851418495178,0.8788755536079407,0.9321348667144775,-0.42088544368743896,0.99844890832901,0.24849814176559448,0.9930596351623535,-0.374725341796875,0.9989936947822571,1.0244046449661255,1.431962251663208,-0.5647033452987671,0.15617012977600098,0.17433279752731323,1.5344181060791016,-0.32990357279777527,0.15128976106643677,1.0011723041534424,1.8783389329910278,-1.3110783100128174,0.06915143877267838,0.21065935492515564,1.9774816036224365,-1.1765302419662476,0.10526750236749649,1.0356625318527222,2.026900291442871,-1.511940836906433,0.1073634922504425,0.17413805425167084,2.1460509300231934,-1.39170241355896,0.158340722322464,0.97027987241745,2.0194571018218994,-1.6083711385726929,0.17001980543136597,0.2437681406736374,2.1252825260162354,-1.5184177160263062,0.23830029368400574,0.9454070329666138,1.9640470743179321,-1.3851370811462402,0.16466380655765533,0.2709657847881317,2.059755563735962,-1.2597534656524658,0.23546898365020752,0.7979456186294556,2.004631280899048,-0.1358281522989273,0.0006494654226116836,0.3770924210548401,2.0392916202545166,0.14356382191181183,0.0006997060845606029,0.8291393518447876,2.9016990661621094,-0.05964827165007591,0.00016116537153720856,0.4455704391002655,2.924842357635498,0.38160863518714905,6.990932888584211e-05,0.853402316570282,3.6853864192962646,0.9271800518035889,6.515804125228897e-05,0.4884449541568756,3.6980879306793213,1.271396517753601,3.4341003356530564e-06,0.8691616654396057,3.812347650527954,0.9753533601760864,5.510678965947591e-05,0.488675057888031,3.827275514602661,1.3354601860046387,1.5527248251601122e-05,0.7896401882171631,3.9334168434143066,0.0496094785630703,3.848688356811181e-05,0.5529016852378845,3.934274673461914,0.3343978226184845,3.253803515690379e-05
6,0.5376669764518738,0.5814146399497986,-1.4692299365997314,0.9998661875724792,0.5759456157684326,0.47775793075561523,-1.3804413080215454,0.9997837543487549,0.6018110513687134,0.4746236205101013,-1.380912184715271,0.9997888207435608,0.6224618554115295,0.4730563759803772,-1.3812255859375,0.9997836947441101,0.48944851756095886,0.48466333746910095,-1.3829913139343262,0.9997532367706299,0.45791494846343994,0.4865594208240509,-1.3817718029022217,0.9997401833534241,0.43171706795692444,0.48911136388778687,-1.382246732711792,0.9997274875640869,0.6618063449859619,0.4907216429710388,-0.7551149725914001,0.9997883439064026,0.3967728614807129,0.5185569524765015,-0.7198658585548401,0.9997551441192627,0.5905388593673706,0.6650075316429138,-1.2252197265625,0.999909520149231,0.48810943961143494,0.6833962202072144,-1.2188804149627686,0.9998818039894104,0.8786988854408264,0.9322431683540344,-0.4148004651069641,0.9984802603721619,0.2438073307275772,0.9916695356369019,-0.39275801181793213,0.9989753365516663,1.014463186264038,1.4426121711730957,-0.48228293657302856,0.14838756620883942,0.16439388692378998,1.5343900918960571,-0.3203117549419403,0.1527063101530075,0.9859539866447449,1.8836044073104858,-1.1512598991394043,0.06544838100671768,0.20540885627269745,1.9769115447998047,-1.1162540912628174,0.09947197884321213,1.0134804248809814,2.0319530963897705,-1.3345088958740234,0.10136298835277557,0.17194078862667084,2.1457645893096924,-1.3234809637069702,0.14875009655952454,0.9574252367019653,2.0372202396392822,-1.4378397464752197,0.1611921191215515,0.24278880655765533,2.1243464946746826,-1.442199945449829,0.22513851523399353,0.9270840287208557,1.964252233505249,-1.2245253324508667,0.15538112819194794,0.2675063908100128,2.0583293437957764,-1.194728970527649,0.22164081037044525,0.7989625930786133,2.0077357292175293,-0.12808500230312347,0.0006419132696464658,0.3672451376914978,2.0348572731018066,0.1357988864183426,0.0006868598284199834,0.815945565700531,2.888507843017578,-0.02199833281338215,0.00017412165470886976,0.43246957659721375,2.9004642963409424,0.3225569725036621,7.452339195879176e-05,0.8380902409553528,3.6673247814178467,0.9872936010360718,6.54258910799399e-05,0.4729660153388977,3.6692025661468506,1.1619107723236084,3.5931052480009384e-06,0.8523651361465454,3.796133518218994,1.0405939817428589,5.519632395589724e-05,0.47267046570777893,3.8014957904815674,1.2192180156707764,1.6240490367636085e-05,0.7740203142166138,3.915789842605591,0.13352647423744202,4.0922739572124556e-05,0.5412279367446899,3.9005208015441895,0.23792202770709991,3.460204607108608e-05
7,0.5365303754806519,0.5857031345367432,-1.469375729560852,0.9998599290847778,0.5753966569900513,0.4813271760940552,-1.3817697763442993,0.9997751712799072,0.601632833480835,0.4777338206768036,-1.3822952508926392,0.9997828602790833,0.6219350695610046,0.47613397240638733,-1.3826507329940796,0.9997770190238953,0.48842284083366394,0.4884370267391205,-1.3814635276794434,0.999741792678833,0.45718351006507874,0.4902966320514679,-1.3802390098571777,0.9997301697731018,0.4315856993198395,0.492789626121521,-1.3806904554367065,0.9997174143791199,0.6608126163482666,0.49215978384017944,-0.7593573927879333,0.9997787475585938,0.3967505693435669,0.5194413065910339,-0.6958819031715393,0.9997498393058777,0.5901702642440796,0.6677344441413879,-1.227260708808899,0.9999043345451355,0.487537682056427,0.6870884895324707,-1.2167556285858154,0.9998756051063538,0.8779239058494568,0.9328585267066956,-0.4209807217121124,0.9984776377677917,0.24085946381092072,0.9914982318878174,-0.31364959478378296,0.9989583492279053,1.0109421014785767,1.4450020790100098,-0.6058730483055115,0.1405750960111618,0.1646517813205719,1.5355474948883057,-0.10519621521234512,0.15750566124916077,0.9925000071525574,1.882144808769226,-1.4731523990631104,0.06318710744380951,0.20541206002235413,1.9767898321151733,-0.8488807678222656,0.09651438891887665,1.02269446849823,2.0276551246643066,-1.681902527809143,0.09749703109264374,0.17201712727546692,2.1459126472473145,-1.036987066268921,0.1427823156118393,0.9620285630226135,2.0254383087158203,-1.7820546627044678,0.1553441733121872,0.24279236793518066,2.1234757900238037,-1.1608814001083374,0.21734634041786194,0.9324610829353333,1.9602901935577393,-1.5493381023406982,0.14906708896160126,0.26713860034942627,2.0574464797973633,-0.9274941682815552,0.21308031678199768,0.7997229695320129,2.007917881011963,-0.13815338909626007,0.0006418101256713271,0.3640922009944916,2.034036636352539,0.1458546668291092,0.0006852534133940935,0.8149226903915405,2.883572816848755,0.0265031885355711,0.00017271804972551763,0.4285726845264435,2.8913888931274414,0.3858368694782257,7.890488632256165e-05,0.8397992253303528,3.656430721282959,1.088376522064209,6.404398300219327e-05,0.47392696142196655,3.656634569168091,1.3323966264724731,3.6703129353554687e-06,0.8548731207847595,3.780344247817993,1.144657015800476,5.4736399761168286e-05,0.47386446595191956,3.781641960144043,1.403001070022583,1.7047086657839827e-05,0.7770845890045166,3.9059865474700928,0.19421109557151794,4.1376602894160897e-05,0.5423802733421326,3.89396333694458,0.3984805941581726,3.728965384652838e-05
8,0.5381757020950317,0.5824655890464783,-1.516502857208252,0.9998555779457092,0.5759511590003967,0.47744810581207275,-1.4250259399414062,0.9997618794441223,0.6017822623252869,0.4737662374973297,-1.425636887550354,0.9997751116752625,0.6219390630722046,0.4713425040245056,-1.4260525703430176,0.999759316444397,0.488576203584671,0.48608672618865967,-1.429110050201416,0.9997274875640869,0.4573761820793152,0.4885004162788391,-1.4279917478561401,0.9997250437736511,0.4316636025905609,0.4916156828403473,-1.4285367727279663,0.999707043170929,0.6592367887496948,0.4893181324005127,-0.773428201675415,0.999760091304779,0.39660975337028503,0.5194812417030334,-0.7475281953811646,0.9997491836547852,0.5917260050773621,0.6655916571617126,-1.266788363456726,0.9998980760574341,0.4891635775566101,0.6868209838867188,-1.2621915340423584,0.9998716711997986,0.8778549432754517,0.9328588843345642,-0.424204558134079,0.9983729720115662,0.23840422928333282,0.9932833909988403,-0.39376866817474365,0.9989296793937683,1.0005416870117188,1.4495214223861694,-0.5999955534934998,0.13094432651996613,0.15496820211410522,1.5500054359436035,-0.1956179141998291,0.16631463170051575,0.9827770590782166,1.888412594795227,-1.4715040922164917,0.05945724621415138,0.2056758999824524,1.9922124147415161,-1.1194294691085815,0.09507890790700912,1.0144562721252441,2.0316500663757324,-1.6780096292495728,0.09189511090517044,0.17594406008720398,2.162914752960205,-1.3331974744796753,0.13754265010356903,0.9533303380012512,2.0370283126831055,-1.776098370552063,0.14683429896831512,0.24632208049297333,2.1426825523376465,-1.456392526626587,0.21060672402381897,0.9219333529472351,1.9614957571029663,-1.543692708015442,0.14070755243301392,0.26821228861808777,2.072420835494995,-1.2036393880844116,0.20564234256744385,0.805618941783905,2.017162799835205,-0.13823634386062622,0.0006223155069164932,0.365395724773407,2.046560525894165,0.1458144187927246,0.000667157000862062,0.8152830600738525,2.886528968811035,-0.0040253037586808205,0.00018556267605163157,0.4292260408401489,2.9027581214904785,0.35943812131881714,8.452597103314474e-05,0.8419056534767151,3.662336826324463,1.056049108505249,7.10917665855959e-05,0.4785769581794739,3.66349720954895,1.2423443794250488,4.165806785749737e-06,0.856974184513092,3.783792734146118,1.1100289821624756,5.944174699834548e-05,0.47931036353111267,3.783008575439453,1.3047220706939697,1.9713859728653915e-05,0.7798191905021667,3.9140069484710693,0.15865817666053772,4.563576658256352e-05,0.5488941669464111,3.906646966934204,0.30334144830703735,4.382765473565087e-05
9,0.5381666421890259,0.579433023929596,-1.541282296180725,0.99985671043396,0.5759023427963257,0.4724685549736023,-1.4439078569412231,0.9997597932815552,0.6016694903373718,0.46894535422325134,-1.4445778131484985,0.99977707862854,0.6216265559196472,0.4666336476802826,-1.4448801279067993,0.9997545480728149,0.48790743947029114,0.4827308654785156,-1.4474294185638428,0.9997243881225586,0.45659339427948,0.4858091473579407,-1.4462753534317017,0.999728798866272,0.43114566802978516,0.48933765292167664,-1.446884036064148,0.9997062683105469,0.6569616794586182,0.4873811602592468,-0.7735853791236877,0.9997552037239075,0.3955569267272949,0.5194385647773743,-0.751341700553894,0.999754011631012,0.5918296575546265,0.663282573223114,-1.287361979484558,0.9998955726623535,0.48915335536003113,0.6858450174331665,-1.282762050628662,0.9998705387115479,0.8778464198112488,0.9354450702667236,-0.4243754744529724,0.9982389807701111,0.22917179763317108,0.999053418636322,-0.43073683977127075,0.9988901019096375,0.9919679164886475,1.4628987312316895,-0.6557446122169495,0.12118521332740784,0.15004949271678925,1.5658823251724243,-0.4889627695083618,0.17564183473587036,0.9764375686645508,1.893852710723877,-1.6433125734329224,0.05548623949289322,0.20770050585269928,2.016510248184204,-1.4655354022979736,0.09346193075180054,0.9946494698524475,2.035837173461914,-1.877872347831726,0.0860230103135109,0.18495240807533264,2.193113327026367,-1.7076412439346313,0.13233652710914612,0.9453762173652649,2.044004201889038,-1.9740748405456543,0.1377968043088913,0.2539169192314148,2.173039674758911,-1.8287817239761353,0.20349685847759247,0.9186057448387146,1.9644248485565186,-1.7234324216842651,0.13202455639839172,0.2725934386253357,2.099907159805298,-1.5481866598129272,0.19809067249298096,0.8086656928062439,2.0342650413513184,-0.13824591040611267,0.0006083037587814033,0.3642560541629791,2.0610883235931396,0.14581160247325897,0.000654112605843693,0.8162513971328735,2.894782781600952,-0.002686229534447193,0.00019572736346162856,0.4301318824291229,2.917279005050659,0.37249529361724854,9.144547948380932e-05,0.8442249298095703,3.6661596298217773,1.0707011222839355,7.548420398961753e-05,0.4789299964904785,3.664433479309082,1.255679726600647,4.663564141083043e-06,0.8598489165306091,3.786496877670288,1.1229465007781982,6.216945621417835e-05,0.47989532351493835,3.790916919708252,1.3194767236709595,2.189511724282056e-05,0.7812339067459106,3.916722536087036,0.16078318655490875,4.917840851703659e-05,0.5543674230575562,3.9107961654663086,0.3239383399486542,5.101801434648223e-05
